STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931129,74,58
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931130,75,60
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931201,77,73
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931202,76,73
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931203,77,73
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931204,81,73
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931205,83,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931206,77,52
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931207,77,64
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931208,77,68
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931209,76,72
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931210,80,72
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931211,77,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931212,66,48
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931213,72,48
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931214,78,65
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931215,74,66
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931216,65,51
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931217,72,52
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931218,78,62
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931219,75,65
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931220,78,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931221,81,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931222,75,54
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931223,81,65
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931224,76,58
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931225,62,53
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931226,64,49
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931227,71,55
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931228,75,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931229,75,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931230,74,65
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19931231,73,60
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940101,76,70
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940102,80,73
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940103,73,67
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940104,72,62
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940105,64,54
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940106,72,53
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940107,76,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940108,77,70
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940109,71,57
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940110,72,61
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940111,73,68
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940112,80,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940113,79,66
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940114,66,59
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940115,67,51
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940116,71,52
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940117,75,68
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940118,76,64
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940119,69,58
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940120,71,66
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940121,72,64
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940122,72,64
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940123,72,66
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940124,75,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940125,74,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940126,75,71
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940127,75,73
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940128,79,73
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940129,82,73
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940130,81,73
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940131,78,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940201,67,59
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940202,61,52
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940203,69,53
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940204,75,67
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940205,78,70
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940206,78,67
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940207,76,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940208,77,71
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940209,80,73
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940210,81,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940211,81,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940212,82,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940213,82,72
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940214,73,67
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940215,74,68
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940216,76,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940217,73,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940218,74,67
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940219,76,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940220,81,72
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940221,80,70
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940222,80,73
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940223,82,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940224,82,75
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940225,82,71
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940226,80,67
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940227,75,65
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940228,73,66
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940301,74,70
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940302,77,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940303,70,62
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940304,74,53
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940305,77,60
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940306,76,59
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940307,78,71
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940308,76,70
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940309,80,72
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940310,86,72
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940311,68,56
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940312,74,62
