STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060819,80,69
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060820,77,64
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060821,83,60
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060822,86,64
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060823,87,66
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060824,84,68
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060825,82,69
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060826,80,72
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060827,77,72
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060828,73,64
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060829,69,63
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060830,74,65
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060831,74,62
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060901,75,66
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060902,75,61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060903,77,59
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060904,71,60
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060905,77,60
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060906,80,59
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060907,82,63
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060908,83,62
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060909,72,64
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060910,66,61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060911,68,60
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060912,72,63
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060913,66,61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060914,72,60
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060915,78,57
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060916,80,61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060917,85,61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060918,72,53
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060919,56,48
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060920,62,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060921,69,47
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060922,72,57
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060923,74,58
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060924,67,52
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060925,72,60
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060926,73,52
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060927,68,52
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060928,59,45
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060929,61,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20060930,68,51
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061001,77,49
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061002,83,61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061003,85,60
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061004,76,57
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061005,59,51
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061006,59,46
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061007,69,46
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061008,73,50
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061009,69,50
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061010,61,54
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061011,57,36
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061012,41,32
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061013,52,34
