STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990129,70,40
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990130,52,23
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990131,49,24
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990201,37,18
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990202,43,18
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990203,54,39
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990204,59,38
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990205,56,36
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990206,51,34
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990207,53,30
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990208,41,35
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990209,45,26
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990210,58,32
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990211,60,27
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990212,68,30
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990213,77,27
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990214,38,26
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990215,43,20
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990216,52,24
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990217,66,27
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990218,60,38
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990219,51,30
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990220,45,28
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990221,43,25
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990222,38,20
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990223,33,17
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990224,32,18
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990225,41,20
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990226,40,18
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990227,49,23
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990228,55,36
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990301,49,38
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990302,48,36
