STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750501,64,47
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750502,70,42
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750503,63,50
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750504,67,48
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750505,79,45
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750506,78,55
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750507,68,53
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750508,72,55
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750509,77,49
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750510,77,48
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750511,77,48
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750512,69,49
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750513,72,42
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750514,74,48
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750515,73,52
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750516,72,46
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750517,78,50
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750518,83,57
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750519,85,55
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750520,88,66
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750521,88,70
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750522,83,64
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750523,86,64
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750524,88,65
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750525,85,63
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750526,82,60
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750527,76,58
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750528,79,54
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750529,76,63
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750530,81,62
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750531,63,59
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750601,71,53
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750602,69,53
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750603,76,52
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750604,84,58
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750605,78,65
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750606,81,57
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750607,71,49
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750608,72,46
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750609,70,54
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750610,80,63
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750611,79,65
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750612,77,59
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750613,82,57
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750614,82,61
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750615,76,61
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750616,79,54
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750617,80,65
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750618,88,66
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750619,89,69
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750620,91,68
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750621,88,65
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750622,88,71
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750623,85,70
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750624,86,66
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750625,85,67
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750626,80,68
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750627,86,66
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750628,88,70
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750629,87,69
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750630,88,65
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750701,88,67
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750702,91,63
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750703,88,64
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750704,88,71
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750705,86,63
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750706,84,62
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750707,85,68
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750708,87,64
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750709,84,64
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750710,78,59
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750711,74,55
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750712,76,53
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750713,67,51
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750714,78,48
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750715,84,58
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750716,84,60
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750717,86,63
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750718,82,66
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750719,80,70
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750720,82,68
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750721,87,64
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750722,86,65
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750723,87,68
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750724,87,69
